,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
103,103,"Atoms are the building block of all of the elements that make up the matter in your body or any other living or non-living thing. Atoms are so small that only the most powerful microscopes can see them. Atoms themselves are composed of even smaller particles, including positively charged protons, uncharged neu-trons, and negatively charged electrons.",only the most powerful microscopes can see them,"why are atoms so small ?
",154,200,[CLS],0.0
104,104," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.","Millions of years ago, there were so many dead","why couldn ' t plants and animals completely decompose before they were buried ?
",1,46,[CLS],0.0
105,105," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.",they could not completely decompose before they were buried,"why were so many dead plants and animals millions of years ago ?
",72,130,they could not completely decompose before they were buried,1.0
106,106," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.","Millions of years ago, there were so many dead","why couldn ' t plants and animals completely decompose before they were buried ?
",1,46,[CLS],0.0
107,107," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.",they could not completely decompose before they were buried,"why were so many dead plants and animals millions of years ago ?
",72,130,they could not completely decompose before they were buried,1.0
108,108,The Earth is at least as old as its oldest rocks. The oldest rock minerals found on Earth so far are crystals that are at least 4.404 billion years old. These tiny crystals were found in Australia.,oldest rock minerals found on Earth so far,"what are crystals at least 4 . 404 billion years old ?
",54,95,[CLS],0.0
109,109,The Earth is at least as old as its oldest rocks. The oldest rock minerals found on Earth so far are crystals that are at least 4.404 billion years old. These tiny crystals were found in Australia.,are at least 4.404 billion years old,"how old are the oldest rock minerals found on earth so far ?
",115,150,4 . 404 billion years old,0.5
110,110,"Look at the metal surfaces in Figure 13.8. The metal foil is so smooth that it is shiny. However, when highly magnified, the surface of metal appears to be very bumpy.",The metal foil is so smooth,"why is the metal surface in figure 13 . 8 shiny ?
",43,69,[CLS],0.0
111,111,"Look at the metal surfaces in Figure 13.8. The metal foil is so smooth that it is shiny. However, when highly magnified, the surface of metal appears to be very bumpy.",it is shiny,"why is the metal foil so smooth ?
",76,86,[CLS],0.0
112,112," A friend whispers to you in class in a voice so soft that you have to lean very close to hear what hes saying. Later that day, your friend shouts to you across the football field.",A friend whispers to you in class in a voice so soft,"why do you have to lean very close to hear what hes saying ?
",1,52,[CLS],0.0
113,113," A friend whispers to you in class in a voice so soft that you have to lean very close to hear what hes saying. Later that day, your friend shouts to you across the football field.",you have to lean very close to hear what hes saying,"why does a friend whisper to you in class in a voice so soft ?
",59,109,[CLS],0.0
114,114,"The shortest-wavelength, highest-frequency electromagnetic waves are X rays and gamma rays. These rays have so much energy that they can pass through many materials. This makes them potentially very harmful, but it also makes them useful for certain purposes.",These rays have so much,"why can x rays and gamma rays pass through many materials ?
",92,114,[CLS],0.0
115,115,"The shortest-wavelength, highest-frequency electromagnetic waves are X rays and gamma rays. These rays have so much energy that they can pass through many materials. This makes them potentially very harmful, but it also makes them useful for certain purposes.",they can pass through many materials,"why do these rays have so much energy ?
",128,163,[CLS],0.0
116,116,"For example, period 1 contains only two elements. Periods 6 and 7, in contrast, are so long that some of their elements are placed below the main part of the table. They are the elements starting with lanthanum (La) in period 6 and actinium (Ac) in period 7.","Periods 6 and 7, in contrast, are so long","why are some of their elements placed below the main part of the table ?
",50,90,[CLS],0.0
117,117,"For example, period 1 contains only two elements. Periods 6 and 7, in contrast, are so long that some of their elements are placed below the main part of the table. They are the elements starting with lanthanum (La) in period 6 and actinium (Ac) in period 7.",some of their elements are placed below the main part of the table,"why are periods 6 and 7 so long ?
",97,162,[CLS],0.0
118,118,"For example, iron is not as strong as steel, which is a mixture of iron and small amounts of carbon. Steel is so strong that it can hold up huge bridges, like the one Figure 7.15. Steel is also used to make skyscrapers, cargo ships, cars, and trains.",Steel is so strong,"why can it hold up huge bridges like the one figure 7 . 15 ?
",101,118,[CLS],0.0
