,Unnamed: 0,context,answer,question,start_idx,end_idx,predicted_answer,score
99,99,"The deeper water of a lake makes up the profundal zone. There isnt enough light for photosynthesis in this zone, so most organisms here eat dead organisms that drift down from the water above. Organisms in the profundal zone may include clams, snails, and some species of fish.",drift down from the water above,"why do organisms in the profundal zone eat dead organisms ?
",160,190,isnt enough light for photosynthesis,0.0
100,100,"They represent very early life stages of a chicken, turtle, pig, and human being. The embryos look so similar that its hard to tell them apart. Such similarities provide evidence that all four types of animals are related.",The embryos look so similar,"why is it hard to tell between the embryos of the chicken , turtle , pig and human being ?
",82,108,the embryos look so similar,1.0
101,101,"They represent very early life stages of a chicken, turtle, pig, and human being. The embryos look so similar that its hard to tell them apart. Such similarities provide evidence that all four types of animals are related.",its hard to tell them apart,"why do the embryos look so similar ?
",115,141,that its hard to tell them apart .,0.923076923076923
102,102,"Atoms are the building block of all of the elements that make up the matter in your body or any other living or non-living thing. Atoms are so small that only the most powerful microscopes can see them. Atoms themselves are composed of even smaller particles, including positively charged protons, uncharged neu-trons, and negatively charged electrons.",Atoms are so small,"why can only the most powerful microscopes see atoms ?
",130,147,atoms are so small,1.0
103,103,"Atoms are the building block of all of the elements that make up the matter in your body or any other living or non-living thing. Atoms are so small that only the most powerful microscopes can see them. Atoms themselves are composed of even smaller particles, including positively charged protons, uncharged neu-trons, and negatively charged electrons.",only the most powerful microscopes can see them,"why are atoms so small ?
",154,200,only the most powerful microscopes can see them,1.0
104,104," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.","Millions of years ago, there were so many dead","why couldn ' t plants and animals decompose before they were buried ?
",1,46,there were so many dead plants and animals,0.5882352941176471
105,105," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.",they could not completely decompose before they were buried,"why were there so many dead plants and animals millions of years ago ?
",72,130,they could not completely decompose before they were buried,1.0
106,106," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.","Millions of years ago, there were so many dead","why couldn ' t plants and animals decompose before they were buried ?
",1,46,there were so many dead plants and animals,0.5882352941176471
107,107," Millions of years ago, there were so many dead plants and animals that they could not completely decompose before they were buried. They were covered over by soil or sand, tar or ice.",they could not completely decompose before they were buried,"why were there so many dead plants and animals millions of years ago ?
",72,130,they could not completely decompose before they were buried,1.0
108,108,The Earth is at least as old as its oldest rocks. The oldest rock minerals found on Earth so far are crystals that are at least 4.404 billion years old. These tiny crystals were found in Australia.,oldest rock minerals found on Earth so far,"what are crystals that are at least 4 . 404 billion years old ?
",54,95,the oldest rock minerals found on earth so far,1.0
109,109,The Earth is at least as old as its oldest rocks. The oldest rock minerals found on Earth so far are crystals that are at least 4.404 billion years old. These tiny crystals were found in Australia.,are at least 4.404 billion years old,"what is the age of the oldest rock minerals found on earth ?
",115,150,4 . 404 billion years old,0.5
110,110,"Look at the metal surfaces in Figure 13.8. The metal foil is so smooth that it is shiny. However, when highly magnified, the surface of metal appears to be very bumpy.",The metal foil is so smooth,"why is the metal foil in figure 13 . 8 shiny ?
",43,69,so smooth,0.5714285714285715
